Date,Open,High,Low,Close,Volume
09/26/2014,24.6325,25.1875,24.6,25.1875,249482004
09/25/2014,25.1275,25.1775,24.43,24.4675,400367960
09/24/2014,25.54,25.7125,25.3,25.4375,240687312
09/23/2014,25.15,25.735,25.135,25.66,253608784
09/22/2014,25.45,25.535,25.145,25.265,211153704
09/19/2014,25.5725,25.5875,25.22,25.24,283609624
09/18/2014,25.4825,25.5875,25.39,25.4475,149197740
09/17/2014,25.3175,25.45,25.14805,25.395,243705992
09/16/2014,24.95,25.315,24.7225,25.215,267632532
09/15/2014,25.7025,25.7625,25.36,25.4075,245266064
09/12/2014,25.3025,25.5475,25.27,25.415,256387612
09/11/2014,25.1025,25.36,24.905,25.3575,249598972
09/10/2014,24.5025,25.2775,24.44,25.25,403478348
09/09/2014,24.77,25.77,24.035,24.4975,759385020
09/08/2014,24.825,24.8275,24.5125,24.59,185426968
09/05/2014,24.7,24.8475,24.5775,24.7425,233828140
09/04/2014,24.7125,25.0225,24.4475,24.53,342872884
09/03/2014,25.775,25.8,24.645,24.735,501682084
09/02/2014,25.765,25.935,25.68,25.825,214257048
08/29/2014,25.715,25.725,25.55,25.625,178380988
08/28/2014,25.3975,25.695,25.39,25.5625,273839204
08/27/2014,25.255,25.6425,25.175,25.5325,209476044
08/26/2014,25.355,25.375,25.215,25.22225,132607936
08/25/2014,25.4475,25.5425,25.32,25.385,161080692
08/22/2014,25.0725,25.3675,25.0475,25.33,176735336
08/21/2014,25.1425,25.235,25.0275,25.145,133912792
08/20/2014,25.11,25.2725,24.9875,25.1425,210796768
08/19/2014,24.8525,25.17,24.83,25.1325,277597080
08/18/2014,24.6225,24.8425,24.495,24.79,190289652
08/15/2014,24.475,24.5475,24.215,24.495,195313816
08/14/2014,24.3325,24.3925,24.2,24.375,112462264
08/13/2014,24.0375,24.31,24.01,24.31,127665756
08/12/2014,24.01,24.22,23.9025,23.9925,135181408
08/11/2014,23.8175,24.02,23.708875,23.9975,146339376
08/08/2014,23.565,23.705,23.32,23.685,167460772
08/07/2014,23.7325,23.9875,23.525,23.62,186844716
08/06/2014,23.6875,23.87,23.6775,23.74,154233368
08/05/2014,23.84,23.92,23.59,23.78,223730652
08/04/2014,24.0925,24.145,23.7925,23.8975,159832576
08/01/2014,23.725,24.155,23.7025,24.0325,194045144
07/31/2014,24.29,24.3625,23.8325,23.9,227370588
07/30/2014,24.61,24.675,24.4175,24.5375,132040004
07/29/2014,24.8325,24.86,24.5625,24.595,172572380
07/28/2014,24.455,24.81,24.3875,24.755,221270756
07/25/2014,24.2125,24.46,24.16,24.41775,173876468
07/24/2014,24.25875,24.33,24.105,24.2575,182915372
07/23/2014,23.855,24.47,23.7925,24.2975,371670876
07/22/2014,23.67,23.7225,23.53,23.68,220786388
07/21/2014,23.7475,23.75,23.43,23.48475,156316008
07/18/2014,23.405,23.685,23.255,23.6075,199950372
07/17/2014,23.7575,23.81975,23.1425,23.272475,229192972
07/16/2014,24.2425,24.275,23.685,23.695,214009660
07/15/2014,24.2,24.2125,23.7575,23.83,182784704
07/14/2014,23.965,24.2225,23.9125,24.1125,171240620
07/11/2014,23.84,23.9725,23.715625,23.805,136072912
07/10/2014,23.44,23.8875,23.38,23.75875,158742208
07/09/2014,23.86,23.9875,23.69,23.8475,145745760
07/08/2014,24.0675,24.2,23.48,23.8375,260886712
07/07/2014,23.535,23.9975,23.525,23.992,225871756
07/03/2014,23.4175,23.525,23.3,23.5075,91567012
07/02/2014,23.46625,23.515,23.2725,23.37,113860292
07/01/2014,23.38,23.5175,23.2825,23.38,152893908
06/30/2014,23.025,23.43125,23.0225,23.2325,198356112
06/27/2014,22.705,23,22.6925,22.995,256115212
06/26/2014,22.5925,22.7625,22.45,22.725,130517436
06/25/2014,22.5525,22.675,22.4125,22.59,147474164
06/24/2014,22.6875,22.935,22.5475,22.57,156144348
06/23/2014,22.83,22.905,22.65,22.7075,174777564
06/20/2014,22.9625,23.1375,22.725,22.7275,403592264
06/19/2014,23.0725,23.075,22.834725,22.965,142110744
06/18/2014,23.0675,23.0725,22.8375,23.04,125621704
06/17/2014,23.0775,23.175,22.95,23.02,118905388
06/16/2014,22.8775,23.1875,22.8625,23.05,142245080
06/13/2014,23.05,23.11,22.72,22.82,218101120
06/12/2014,23.51,23.53,22.975,23.0725,218995164
06/11/2014,23.5325,23.69,23.3675,23.465,182724456
06/10/2014,23.6825,23.7625,23.3925,23.5625,251108168
06/09/2014,23.175,23.47,22.9375,23.425,301659216
06/06/2014,23.210714,23.259285,23.016785,23.056071,350483644
06/05/2014,23.078571,23.191782,22.950357,23.119642,303804564
06/04/2014,22.765714,23.138928,22.718214,23.029285,335482084
06/03/2014,22.445,22.812142,22.4375,22.769285,292926480
06/02/2014,22.641428,22.6725,22.232142,22.451785,369351612
05/30/2014,22.785,23.006071,22.460714,22.607142,564020548
05/29/2014,22.423214,22.745357,22.420357,22.692142,376474532
05/28/2014,22.357857,22.493928,22.277857,22.286071,315687540
05/27/2014,21.995714,22.352142,21.986785,22.343928,348866420
05/23/2014,21.6875,21.954617,21.659642,21.933214,232209964
05/22/2014,21.664285,21.780357,21.575,21.688214,200875780
05/21/2014,21.565357,21.667857,21.502142,21.653928,196999656
05/20/2014,21.589642,21.657142,21.454642,21.596785,234835944
05/19/2014,21.351785,21.690357,21.333214,21.5925,317756096
05/16/2014,21.026428,21.340357,20.907142,21.338035,262076444
05/15/2014,21.239285,21.307142,21.001428,21.029285,230846924
05/14/2014,21.158214,21.335714,21.133571,21.209642,166403384
05/13/2014,21.142857,21.233571,21.096428,21.205714,159738376
05/12/2014,20.981785,21.202142,20.978571,21.1725,213298708
05/09/2014,20.876428,20.9375,20.726071,20.912232,291597992
05/08/2014,21.008928,21.261428,20.942857,20.999642,228409244
05/07/2014,21.258928,21.331785,20.990357,21.154642,282054192
05/06/2014,21.492857,21.586067,21.228928,21.228928,369693604
05/05/2014,21.076428,21.464285,21.071428,21.462857,281653064
05/02/2014,21.155,21.221428,21.061071,21.163571,191514288
05/01/2014,21.142857,21.242857,20.941428,21.124285,244209672
04/30/2014,21.165714,21.408214,21.064285,21.074642,456883532
04/29/2014,21.205,21.285,21.053928,21.154642,334556432
04/28/2014,20.457142,21.276785,20.448214,21.2175,669486720
04/25/2014,20.161785,20.428214,20.141428,20.426428,390275256
04/24/2014,20.293214,20.357142,20.026071,20.2775,759912328
04/23/2014,18.895,18.968928,18.730357,18.741071,368434892
04/22/2014,18.868214000000002,18.993785,18.803607,18.98925,201631108
04/21/2014,18.762142,19.005,18.712857,18.970357,182094556
04/17/2014,18.571428,18.848571,18.542857,18.747857,283871896
04/16/2014,18.501785,18.610357,18.361978,18.536071,210034860
04/15/2014,18.581071,18.63,18.261785,18.498567,266490308
04/14/2014,18.639285,18.648571,18.471785,18.631428,205780708
04/11/2014,18.535714,18.6725,18.469285,18.5575,271900048
04/10/2014,18.952857,19.008571,18.684642,18.695714,239651272
04/09/2014,18.665714,18.946071,18.643571,18.94,204750140
04/08/2014,18.756785,18.79,18.525003,18.694285,243887532
04/07/2014,18.857857,18.960714,18.638928,18.695357,287014448
04/04/2014,19.278928,19.285714,18.949285,18.993571,274394904
04/03/2014,19.335357,19.375,19.201428,19.2425,162592444
04/02/2014,19.370714,19.41,19.295,19.376785,178839220
04/01/2014,19.205714,19.3525,19.170357,19.344642,200758740
03/31/2014,19.258214,19.314642,19.140357,19.169285,167128304
03/28/2014,19.225714,19.247853,19.080357,19.173571,200564252
03/27/2014,19.28625,19.339285,19.111432,19.195,220577784
03/26/2014,19.518571,19.607142,19.245,19.277857,299768896
03/25/2014,19.339285,19.491071,19.271071,19.463928,282293424
03/24/2014,19.229285,19.303571,19.109285,19.256785,352782024
03/21/2014,18.9975,19.0625,18.7975,19.031071,374448676
03/20/2014,18.924642,19.023928,18.833928,18.882142,207932172
03/19/2014,19.009285,19.151428,18.892857,18.973571,224755832
03/18/2014,18.782142,18.998928,18.757146,18.978571,209088544
03/17/2014,18.846428,18.9275,18.780357,18.812142,199544296
03/14/2014,18.885357,18.960357,18.678571,18.738928,236657064
03/13/2014,19.194285,19.273571,18.898571,18.951785,257241320
03/12/2014,19.089642,19.191071,19,19.164642,199254524
03/11/2014,19.123214,19.240714,19.021071,19.146071,280795396
03/10/2014,18.87,19.0475,18.869253,18.961428,178555748
03/07/2014,18.9675,18.999285,18.7875,18.944285,221660964
03/06/2014,19.028214,19.087139,18.860714,18.955357,185692444
03/05/2014,18.961428,19.098214,18.8975,19.012857,200262076
03/04/2014,18.964285,19.022857,18.848928,18.972857,259539336
03/03/2014,18.693571,18.951785,18.671785,18.848571,239137976
02/28/2014,18.895714,19.026785,18.647142,18.794285,371650440
02/27/2014,18.469285,18.885,18.430357,18.845357,298044908
02/26/2014,18.700357,18.75,18.414285,18.476785,276525144
02/25/2014,18.906428,18.913035,18.607142,18.645,232989400
02/24/2014,18.683928,18.92571,18.657857,18.841071,288835708
02/21/2014,19.02831,19.091785,18.735714,18.758928,279028988
02/20/2014,19.035357,19.178571,18.892857,18.969642,305823588
02/19/2014,19.455357,19.531785,19.083928,19.191785,314217680
02/18/2014,19.5,19.685357,19.486071,19.499642,260166704
02/14/2014,19.373928,19.499282,19.328928,19.428214,273872144
02/13/2014,19.087857,19.458928,19.078571,19.443571,291498592
02/12/2014,19.176785,19.27,19.044285,19.14,307969312
02/11/2014,18.950357,19.205357,18.910714,19.141428,282689008
02/10/2014,18.523571,18.999642,18.5,18.8925,345804088
02/07/2014,18.620714,18.676067,18.477857,18.56,373769480
02/06/2014,18.216428,18.339285,18.136071,18.303928,257988892
02/05/2014,18.091428,18.402857,18.080425,18.306785,329288624
02/04/2014,18.066071,18.195,17.955714,18.171071,377094172
02/03/2014,17.950357,18.133214,17.832142,17.911785,401384872
01/31/2014,17.685,17.911785,17.626785,17.878571,465345776
01/30/2014,17.947857,18.089285,17.739285,17.849357,679051156
01/29/2014,17.998214,18.120357,17.807857,17.883928,501783044
01/28/2014,18.17,18.392857,17.931071,18.089285,1067334324
01/27/2014,19.645357,19.814285,19.491071,19.660714,427468384
01/24/2014,19.785714,19.843571,19.455357,19.5025,431651192
01/23/2014,19.640714,19.875,19.457371,19.863571,403200700
01/22/2014,19.675525,19.903214,19.564642,19.696785,379490076
01/21/2014,19.321071,19.645357,19.300714,19.609642,329022176
01/17/2014,19.695714,19.716785,19.282142,19.309642,426546400
01/16/2014,19.817857,19.8875,19.702857,19.794642,229885320
01/15/2014,19.768571,20.007142,19.702142,19.905714,391458228
01/14/2014,19.222142,19.526071,19.202142,19.513928,334937484
01/13/2014,18.925356999999998,19.375,18.924285,19.133214,378354032
01/10/2014,19.279642,19.314285,18.968214,19.033571,304007340
01/09/2014,19.528571,19.530714,19.119646,19.161392,279045088
01/08/2014,19.243214,19.484285,19.238928,19.409285,258746740
01/07/2014,19.44,19.498571,19.211607,19.287053,317731064
01/06/2014,19.194642,19.528571,19.057142,19.426071,412522348
01/03/2014,19.745,19.775,19.301071,19.320714,392078736
01/02/2014,19.845714,19.893928,19.715035,19.754642,234628828
12/31/2013,19.791785,20.045714,19.785714,20.036428,222737088
12/30/2013,19.909285,20.003214,19.72575,19.804285,253054144
12/27/2013,20.136428,20.1575,19.982142,20.003214,225533336
12/26/2013,20.289285,20.339285,20.120571,20.139285,203626500
12/24/2013,20.353214,20.424285,20.215357,20.273928,167554940
12/23/2013,20.285714,20.382857,20.098571,20.360357,497827204
12/20/2013,19.479642,19.700357,19.457767,19.607857,427959840
12/19/2013,19.625,19.642857,19.418932,19.445,318840592
12/18/2013,19.632142,19.694642,19.242857,19.670357,563940552
12/17/2013,19.850357,19.98,19.763392,19.821071,228541124
12/16/2013,19.822142,20.094246,19.821785,19.910714,282593808
12/13/2013,20.101785,20.102857,19.773928,19.801071,332821132
12/12/2013,20.076482,20.190714,20.001071,20.019285,262289272
12/11/2013,20.25,20.391785,19.988928,20.048571,359718772
12/10/2013,20.127857,20.281428,20.042857,20.198214,278270440
12/09/2013,20.032146,20.342142,20.032146,20.229642,320494132
12/06/2013,20.206785,20.241071,19.984642,20.000714,344353408
12/05/2013,20.451785,20.540564,20.228928,20.282178,446345676
12/04/2013,20.196428,20.328214,20.029285,20.178571,377810664
12/03/2013,19.939285,20.227857,19.917142,20.225785,448332808
12/02/2013,19.928571,20.154639,19.672142,19.686785,471363900
11/29/2013,19.624285,19.940357,19.564642,19.859642,318128860
11/27/2013,19.153921,19.5,19.05,19.498571,363447364
11/26/2013,18.718571,19.147857,18.714285,19.05,399825272
11/25/2013,18.607857,18.781071,18.607142,18.705,228734996
11/22/2013,18.554285,18.648571,18.518928,18.564285,223724928
11/21/2013,18.485714,18.614642,18.345357,18.612,262027444
11/20/2013,18.543928,18.586428,18.368928,18.392857,193820900
11/19/2013,18.536785,18.692142,18.498928,18.555357,208272764
11/18/2013,18.749642,18.828214,18.507142,18.522464,243985812
11/15/2013,18.806428,18.896071,18.731785,18.749678,317919056
11/14/2013,18.671785,18.902857,18.638214,18.862856999999998,280951524
11/13/2013,18.5,18.651785,18.462857,18.594071,197219708
11/12/2013,18.488214,18.711428,18.464285,18.571785,204458604
11/11/2013,18.571071,18.631071,18.371785,18.537428,227453212
11/08/2013,18.377857,18.611785,18.306785,18.591428,279318172
11/07/2013,18.556428,18.685357,18.299285,18.303285,261207884
11/06/2013,18.719642,18.745,18.507142,18.604285,210432488
11/05/2013,18.735,18.88875,18.678571,18.766035,265472284
11/04/2013,18.610714,18.815,18.528928,18.8125,244628132
11/01/2013,18.715,18.742857,18.422857,18.5725,274889216
10/31/2013,18.75,18.838928,18.616785,18.667928,275695140
10/30/2013,18.5575,18.84,18.465,18.746285,352381148
10/29/2013,19.1525,19.258928,18.376428,18.452785,631239700
10/28/2013,18.894285,18.964285,18.686071,18.924142,492278024
10/25/2013,18.975535,19.043928,18.753928,18.784214,337219288
10/24/2013,18.75,19.016785,18.658928,18.996785,384764380
10/23/2013,18.535714,18.773928,18.535714,18.748571,313724488
10/22/2013,18.800178,18.8732,18.143928,18.566696,532156184
10/21/2013,18.2775,18.725,18.268571,18.620071,398107780
10/18/2013,18.071071,18.187857,18.061071,18.174642,290542280
10/17/2013,17.856428,18.027857,17.845714,18.017857,251058080
10/16/2013,17.885357,17.9475,17.829642,17.896928,249305028
10/15/2013,17.768035,17.928571,17.697142,17.81,320074412
10/14/2013,17.493928,17.770714,17.476785,17.715714,260795080
10/11/2013,17.3925,17.637142,17.327142,17.600428,267739752
10/10/2013,17.547142,17.585,17.394285,17.487071,275230312
10/09/2013,17.308571,17.421071,17.081428,17.378142,301164220
10/08/2013,17.497857,17.522857,17.162142,17.176428,290916024
10/07/2013,17.377142,17.594642,17.333928,17.419642,312292428
10/04/2013,17.280714,17.307142,17.092857,17.251071,258869520
10/03/2013,17.518214,17.583928,17.169239,17.264642,322754012
10/02/2013,17.343928,17.564285,17.276785,17.484285,289183608
10/01/2013,17.0875,17.469285,17.085035,17.427142,353613456
09/30/2013,17.044642,17.202142,16.94325,17.026785,259844228
09/27/2013,17.277857,17.309642,17.168571,17.241071,227864196
09/26/2013,17.357142,17.448571,17.282142,17.365,236742604
09/25/2013,17.471428,17.487142,17.193932,17.1975,316848672
09/24/2013,17.674285,17.695357,17.422142,17.467857,364091308
09/23/2013,17.717857,17.746785,17.235714,17.522857,760918956
09/20/2013,17.071428,17.091071,16.642857,16.693214,698571440
09/19/2013,16.810714,16.993928,16.758928,16.867857,403800712
09/18/2013,16.542142,16.655357,16.452142,16.595714,455674912
09/17/2013,15.998571,16.418214,15.982142,16.261428,399143584
09/16/2013,16.464285,16.486067,15.972142,16.075714,547951684
09/13/2013,16.76215,16.851042,16.596428,16.603571,298670512
09/12/2013,16.732142,16.978571,16.643214,16.881785,403686080
09/11/2013,16.678932,16.9175,16.600357,16.703928,898077460
09/10/2013,18.078571,18.123214,17.482142,17.665714,742449708
09/09/2013,18.035714,18.14,17.981428,18.0775,340008788
09/06/2013,17.801428,17.835,17.498214,17.793571,358963976
09/05/2013,17.866071,17.881428,17.63,17.688214,235833892
09/04/2013,17.841428,17.937142,17.724285,17.810392,344564472
09/03/2013,17.610714,17.878571,17.405357,17.449285,332049088
08/30/2013,17.571428,17.605357,17.375,17.400571,272339536
08/29/2013,17.558928,17.732142,17.540357,17.560714,239451212
08/28/2013,17.357142,17.707142,17.357142,17.532,307305376
08/27/2013,17.785714,17.946785,17.367857,17.449642,423855348
08/26/2013,17.883928,18.221428,17.875,17.963214,330769460
08/23/2013,17.973928,17.976785,17.833928,17.893571,222495588
08/22/2013,18.035,18.056785,17.792857,17.962857,243954228
08/21/2013,17.985357,18.1125,17.9,17.941428,335551552
08/20/2013,18.203928,18.234642,17.886428,17.895357,358281476
08/19/2013,18.012142,18.347857,18,18.133571,510214320
08/16/2013,17.8625,17.962142,17.816428,17.940357,362015836
08/15/2013,17.729285,17.942821,17.46726,17.7825,490114156
08/14/2013,17.781428,18.008928,17.621428,17.803571,755940920
08/13/2013,16.819285,17.666428,16.716071,17.484642,880036164
08/12/2013,16.316428,16.7375,16.308214,16.691428,364186900
08/09/2013,16.38,16.445,16.201785,16.230357,267467676
08/08/2013,16.566428,16.575,16.355357,16.464642,255861984
08/07/2013,16.564285,16.678571,16.491785,16.606428,298774532
08/06/2013,16.715,16.853214,16.506071,16.616071,334878880
08/05/2013,16.596071,16.809642,16.505357,16.766071,318567312
08/02/2013,16.3575,16.530357,16.309285,16.519285,274252860
08/01/2013,16.276892,16.314285,16.187857,16.309857,206104136
07/31/2013,16.249642,16.33366,16.051071,16.161785,322701484
07/30/2013,16.07,16.326785,16.043928,16.19,309337616
07/29/2013,15.742857,16.071071,15.721428,15.9925,248172344
07/26/2013,15.546428,15.751428,15.512142,15.749642,200206776
07/25/2013,15.739285,15.764285,15.564642,15.660714,229637296
07/24/2013,15.676071,15.878214,15.545,15.7325,591944108
07/23/2013,15.214285,15.248571,14.953928,14.963928,367397968
07/22/2013,15.337857,15.348214,15.195285,15.225357,207927076
07/19/2013,15.467857,15.499285,15.155357,15.176785,268757720
07/18/2013,15.477857,15.531071,15.378928,15.419928,218908452
07/17/2013,15.346428,15.436428,15.293571,15.368214,198995776
07/16/2013,15.232857,15.3825,15.148928,15.364107,216188420
07/15/2013,15.178928,15.409285,15.171428,15.265714,241938872
07/12/2013,15.273214,15.349642,15.121785,15.2325,279611052
07/11/2013,15.105357,15.294642,15.041789,15.260285,326314016
07/10/2013,14.985714,15.171428,14.9375,15.026071,281039136
07/09/2013,14.771428,15.125,14.656428,15.083928,352598428
07/08/2013,15.003928,15.035714,14.666071,14.823214,298176648
07/05/2013,15.013928,15.1175,14.833928,14.907857,273874552
07/03/2013,15.030714,15.106428,14.908928,15.028571,240928632
07/02/2013,14.641428,15.058214,14.623928,14.946071,469949172
07/01/2013,14.381785,14.723928,14.329285,14.615,391112904
06/28/2013,13.977142,14.295357,13.888214,14.161785,578542636
06/27/2013,14.258928,14.335357,14.055,14.063571,337279096
06/26/2013,14.425,14.456785,14.130714,14.216785,367765440
06/25/2013,14.489285,14.563928,14.243928,14.379642,314255508
06/24/2013,14.55,14.595,14.216071,14.376428,480551680
06/21/2013,14.946071,15,14.575003,14.767857,481171152
06/20/2013,14.975,15.213571,14.8275,14.887071,357380800
06/19/2013,15.407142,15.416428,15.107142,15.107142,310969120
06/18/2013,15.412857,15.532142,15.364642,15.420357,195053096
06/17/2013,15.408571,15.560714,15.370053,15.428571,259418740
06/14/2013,15.55,15.581785,15.303571,15.358928,271892712
06/13/2013,15.446428,15.612142,15.3125,15.570178,285961340
06/12/2013,15.696428000000001,15.758928000000001,15.410714,15.435357,265279728
06/11/2013,15.562142,15.812853,15.475714,15.628571,286111840
06/10/2013,15.883214,16.038535,15.6,15.674642,450209508
06/07/2013,15.589285,15.83,15.456071,15.778964,404625396
06/06/2013,15.909642,15.964285,15.501785,15.659285,416983000
06/05/2013,15.916071,16.097142,15.846785,15.896785,290286668
06/04/2013,16.186428,16.229642,15.978214,16.046785,292259940
06/03/2013,16.0975,16.155714,15.802857,16.097142,372086204
05/31/2013,16.160714,16.325,16.053571,16.061964,384179964
05/30/2013,15.916071,16.232142,15.875357,16.127857,353571288
05/29/2013,15.714285,15.982142,15.692857,15.891071,330642872
05/28/2013,16.067857,16.111071,15.744642,15.765678,385765436
05/24/2013,15.744642,15.916428,15.727142,15.898214,276212944
05/23/2013,15.569642,15.934285,15.563928,15.790714,353036236
05/22/2013,15.858928,16.012496,15.650714,15.762642,443159920
05/21/2013,15.648214,15.91,15.507142,15.702142,456194984
05/20/2013,15.425357,15.921428,15.360714,15.818928,451148768
05/17/2013,15.680357,15.7175,15.393214,15.473571,427949200
05/16/2013,15.115714,15.6375,14.960714,15.520642,603320172
05/15/2013,15.684285,15.75,15.084285,15.316071,741392540
05/14/2013,16.208928,16.257142,15.791071,15.852142,446911472
05/13/2013,16.125357,16.353571,16.125,16.240714,316960448
05/10/2013,16.356071,16.418214,16.088571,16.1775,334680416
05/09/2013,16.421785,16.535714,16.270714,16.313214,398535956
05/08/2013,16.394285,16.620357,16.278928,16.565714,472287984
05/07/2013,16.606071,16.633928,16.203571,16.380642,482267744
05/06/2013,16.275357,16.507142,16.225357,16.453928,496376244
05/03/2013,16.118214,16.186785,16.041071,16.070714,361447044
05/02/2013,15.777857000000001,16.021071,15.736785,15.911428,421907808
05/01/2013,15.873571,15.890357,15.513928,15.688928,506989728
04/30/2013,15.539285,15.901785,15.431071,15.813571,691107200
04/29/2013,15.016071,15.486321,15,15.361428,640016664
04/26/2013,14.636071,14.956035,14.580357,14.900178,764130668
04/25/2013,14.686607,14.783571,14.535714,14.585,384031340
04/24/2013,14.055,14.830357,14.017857,14.480785000000001,969723160
04/23/2013,14.428214,14.585035,14.243214,14.504642,660029412
04/22/2013,14.022857,14.364285,13.974107,14.238214,429633680
04/19/2013,13.856071,14.271428,13.753571,13.9475,609042588
